Function Name,Frequency,Percentage
extractRow,1,0.0011828440301861797
fillTable,1,0.0011828440301861797
fillarr,1,0.0011828440301861797
strto128,1,0.0011828440301861797
copytabM,1,0.0011828440301861797
initZ,1,0.0011828440301861797
computeMine,1,0.0011828440301861797
GetCards,1,0.0011828440301861797
revers,1,0.0011828440301861797
setIf,1,0.0011828440301861797
get_char,1,0.0011828440301861797
driver1,1,0.0011828440301861797
andsentence,1,0.0011828440301861797
affichetab,1,0.0011828440301861797
fillr1,1,0.0011828440301861797
p0w10,1,0.0011828440301861797
copytab,1,0.0011828440301861797
inittab,1,0.0011828440301861797
valuate,1,0.0011828440301861797
_max,1,0.0011828440301861797
init_box,1,0.0011828440301861797
CalculateCookies,1,0.0011828440301861797
ndigs,1,0.0011828440301861797
kfinder,1,0.0011828440301861797
iseven,1,0.0011828440301861797
find_adj_mines,1,0.0011828440301861797
find_zero_cell,1,0.0011828440301861797
doublemax,1,0.0011828440301861797
dete,1,0.0011828440301861797
minesCount,1,0.0011828440301861797
Kt,1,0.0011828440301861797
_die,1,0.0011828440301861797
orz,1,0.0011828440301861797
board_free,1,0.0011828440301861797
resolverProblema,1,0.0011828440301861797
read_trick,1,0.0011828440301861797
trick_to_uint,1,0.0011828440301861797
simulation,1,0.0011828440301861797
leak,1,0.0011828440301861797
is_unprime,1,0.0011828440301861797
getsentence,1,0.0011828440301861797
readverify,1,0.0011828440301861797
getUH,1,0.0011828440301861797
fillx,1,0.0011828440301861797
computeSize,1,0.0011828440301861797
divider,1,0.0011828440301861797
readArr,1,0.0011828440301861797
getdig,1,0.0011828440301861797
find_tomo,1,0.0011828440301861797
print_2delta_1dim,1,0.0011828440301861797
Jt,1,0.0011828440301861797
magician,1,0.0011828440301861797
jfinder,1,0.0011828440301861797
get_bit_pos,1,0.0011828440301861797
minNumber,1,0.0011828440301861797
ifinder,1,0.0011828440301861797
three,1,0.0011828440301861797
flag_copy,1,0.0011828440301861797
partions,1,0.0011828440301861797
reem,1,0.0011828440301861797
affitab,1,0.0011828440301861797
rever,1,0.0011828440301861797
spliting,1,0.0011828440301861797
which_card,1,0.0011828440301861797
analizza,1,0.0011828440301861797
calcHapp,1,0.0011828440301861797
print_0mines,1,0.0011828440301861797
reachable,1,0.0011828440301861797
board_fill,1,0.0011828440301861797
print_1delta,1,0.0011828440301861797
It1,1,0.0011828440301861797
orsentence,1,0.0011828440301861797
recu,1,0.0011828440301861797
It,1,0.0011828440301861797
cover,1,0.0011828440301861797
moveUp,1,0.0011828440301861797
existk,1,0.0011828440301861797
_2_to_10,1,0.0011828440301861797
putlc,1,0.0011828440301861797
placemine,1,0.0011828440301861797
erasex,1,0.0011828440301861797
validchecker,1,0.0011828440301861797
countbombs,1,0.0011828440301861797
clearfield,1,0.0011828440301861797
printfield,1,0.0011828440301861797
_10_to_x,1,0.0011828440301861797
checkmine,1,0.0011828440301861797
findPosition,1,0.0011828440301861797
inpos,1,0.0011828440301861797
temIguais,1,0.0011828440301861797
printArrW,1,0.0011828440301861797
return_sign,1,0.0011828440301861797
test_board,1,0.0011828440301861797
qualCarta,1,0.0011828440301861797
trick,1,0.0011828440301861797
solve_lp,1,0.0011828440301861797
scanning_array,1,0.0011828440301861797
mind,1,0.0011828440301861797
parsegrid,1,0.0011828440301861797
infinite_house_of_pancakes,1,0.0011828440301861797
maxd,1,0.0011828440301861797
LRemove,1,0.0011828440301861797
find4,1,0.0011828440301861797
fill1,1,0.0011828440301861797
do_frac,1,0.0011828440301861797
n2b2,1,0.0011828440301861797
btonum,1,0.0011828440301861797
do_coin,1,0.0011828440301861797
find3,1,0.0011828440301861797
getNextLetter,1,0.0011828440301861797
LCount,1,0.0011828440301861797
LNext,1,0.0011828440301861797
read_matrix,1,0.0011828440301861797
LFirst,1,0.0011828440301861797
LInsert,1,0.0011828440301861797
ThreadsWorker,1,0.0011828440301861797
SInsert,1,0.0011828440301861797
return_max,1,0.0011828440301861797
return_freq_max,1,0.0011828440301861797
FInsert,1,0.0011828440301861797
get_Time,1,0.0011828440301861797
ListInit,1,0.0011828440301861797
getMaxElement,1,0.0011828440301861797
specialminute,1,0.0011828440301861797
pancakes_up,1,0.0011828440301861797
print_table,1,0.0011828440301861797
Strategy1,1,0.0011828440301861797
next_s,1,0.0011828440301861797
cmp_double,1,0.0011828440301861797
space,1,0.0011828440301861797
num_s,1,0.0011828440301861797
output_solution,1,0.0011828440301861797
coso,1,0.0011828440301861797
om,1,0.0011828440301861797
checkMax,1,0.0011828440301861797
mult_sign,1,0.0011828440301861797
s_loc,1,0.0011828440301861797
tzcnt,1,0.0011828440301861797
readtable,1,0.0011828440301861797
f3init,1,0.0011828440301861797
mult_quart,1,0.0011828440301861797
permut,1,0.0011828440301861797
f2init,1,0.0011828440301861797
Magic_Trick,1,0.0011828440301861797
threadsolve,1,0.0011828440301861797
flag_check,1,0.0011828440301861797
Strategy2,1,0.0011828440301861797
lookfor,1,0.0011828440301861797
Result2,1,0.0011828440301861797
printfreq,1,0.0011828440301861797
genstring,1,0.0011828440301861797
parseInputStrArr,1,0.0011828440301861797
get_coin,1,0.0011828440301861797
get_next_coin,1,0.0011828440301861797
countMinutes,1,0.0011828440301861797
findprime,1,0.0011828440301861797
populateOrig,1,0.0011828440301861797
gentable,1,0.0011828440301861797
printtables,1,0.0011828440301861797
ts,1,0.0011828440301861797
Evaluate,1,0.0011828440301861797
f4init,1,0.0011828440301861797
maxm,1,0.0011828440301861797
esprimo,1,0.0011828440301861797
bintobase,1,0.0011828440301861797
sorta,1,0.0011828440301861797
sortb,1,0.0011828440301861797
getInterp,1,0.0011828440301861797
FirstDivisor,1,0.0011828440301861797
check_bounds,1,0.0011828440301861797
return_second_max,1,0.0011828440301861797
ASum,1,0.0011828440301861797
cop,1,0.0011828440301861797
clearMemory,1,0.0011828440301861797
getDeceitfulWarScore,1,0.0011828440301861797
getWarScore,1,0.0011828440301861797
findk,1,0.0011828440301861797
get2,1,0.0011828440301861797
get1int,1,0.0011828440301861797
readArrangement,1,0.0011828440301861797
bypassLoading,1,0.0011828440301861797
getFilpNumber,1,0.0011828440301861797
QSN,1,0.0011828440301861797
tc,1,0.0011828440301861797
get4,1,0.0011828440301861797
qat,1,0.0011828440301861797
read_grid,1,0.0011828440301861797
get_minimum_steps,1,0.0011828440301861797
get_common,1,0.0011828440301861797
qinv,1,0.0011828440301861797
print_line,1,0.0011828440301861797
qread,1,0.0011828440301861797
ConvertToAllBases,1,0.0011828440301861797
count_larger,1,0.0011828440301861797
cmpd,1,0.0011828440301861797
get5,1,0.0011828440301861797
max_gap,1,0.0011828440301861797
remove_diner,1,0.0011828440301861797
MagicTrick,1,0.0011828440301861797
fmax,1,0.0011828440301861797
flip_rec_th,1,0.0011828440301861797
pmax,1,0.0011828440301861797
set_fre,1,0.0011828440301861797
existj,1,0.0011828440301861797
existi,1,0.0011828440301861797
set_eng,1,0.0011828440301861797
min_mins,1,0.0011828440301861797
insert_diner,1,0.0011828440301861797
minimum_time,1,0.0011828440301861797
flip_rec,1,0.0011828440301861797
get10,1,0.0011828440301861797
get9,1,0.0011828440301861797
countNumber,1,0.0011828440301861797
get8,1,0.0011828440301861797
checkIJK,1,0.0011828440301861797
findt,1,0.0011828440301861797
get7,1,0.0011828440301861797
get6,1,0.0011828440301861797
divide_pancakes,1,0.0011828440301861797
divide_stack,1,0.0011828440301861797
hasArrow,1,0.0011828440301861797
solveStep,1,0.0011828440301861797
calcVal,1,0.0011828440301861797
max_stack_index,1,0.0011828440301861797
ThreadsRun,1,0.0011828440301861797
pack,1,0.0011828440301861797
unpack,1,0.0011828440301861797
delMine,1,0.0011828440301861797
a_read_table_calc_print,1,0.0011828440301861797
delMines,1,0.0011828440301861797
delMinesRef,1,0.0011828440301861797
divi,1,0.0011828440301861797
counting_turns_aux,1,0.0011828440301861797
d_read_no_of_test_case,1,0.0011828440301861797
tobit,1,0.0011828440301861797
d_read_calc_print,1,0.0011828440301861797
d_block_weight_compare,1,0.0011828440301861797
checkGreedy,1,0.0011828440301861797
caluculate_successful_searches,1,0.0011828440301861797
CookieClicker,1,0.0011828440301861797
Magician,1,0.0011828440301861797
doo,1,0.0011828440301861797
imprime2,1,0.0011828440301861797
printresult,1,0.0011828440301861797
checkmutuals,1,0.0011828440301861797
bSort,1,0.0011828440301861797
counting_turns,1,0.0011828440301861797
descendent,1,0.0011828440301861797
setCellVal,1,0.0011828440301861797
getCell,1,0.0011828440301861797
min_stack_index,1,0.0011828440301861797
getCellVal,1,0.0011828440301861797
base10ToBase,1,0.0011828440301861797
base2ToBase10,1,0.0011828440301861797
isMine,1,0.0011828440301861797
getMineCount,1,0.0011828440301861797
setListCell,1,0.0011828440301861797
setupList,1,0.0011828440301861797
scan_card,1,0.0011828440301861797
clearBoard,1,0.0011828440301861797
visitBoard,1,0.0011828440301861797
getNumCells,1,0.0011828440301861797
visitCells,1,0.0011828440301861797
visitCell,1,0.0011828440301861797
fselValue,1,0.0011828440301861797
Re,1,0.0011828440301861797
checkBoolArray,1,0.0011828440301861797
find_num_of_same_value,1,0.0011828440301861797
draw3x3,1,0.0011828440301861797
refresh_board,1,0.0011828440301861797
refresh_board_done,1,0.0011828440301861797
move_mine,1,0.0011828440301861797
print_mine,1,0.0011828440301861797
numcut,1,0.0011828440301861797
convexhull,1,0.0011828440301861797
minmin,1,0.0011828440301861797
fill_first,1,0.0011828440301861797
fill_other,1,0.0011828440301861797
drawMoreThan3x3,1,0.0011828440301861797
sel_max,1,0.0011828440301861797
distsq,1,0.0011828440301861797
fillMineInColumn,1,0.0011828440301861797
which_side,1,0.0011828440301861797
minInt,1,0.0011828440301861797
fillMineInRow,1,0.0011828440301861797
fillMMineInColumn,1,0.0011828440301861797
fillMMineInRow,1,0.0011828440301861797
check3x3,1,0.0011828440301861797
factorize,1,0.0011828440301861797
isSame,1,0.0011828440301861797
min_index,1,0.0011828440301861797
end_mine,1,0.0011828440301861797
incrementTime,1,0.0011828440301861797
get_lcm,1,0.0011828440301861797
chkviz,1,0.0011828440301861797
asd,1,0.0011828440301861797
naomi_war,1,0.0011828440301861797
threes,1,0.0011828440301861797
custoFazenda,1,0.0011828440301861797
is_prime2,1,0.0011828440301861797
asleep,1,0.0011828440301861797
custoVitoria,1,0.0011828440301861797
print_barbers,1,0.0011828440301861797
test_qmult,1,0.0011828440301861797
naomi_lie,1,0.0011828440301861797
test_slice,1,0.0011828440301861797
ken_war,1,0.0011828440301861797
cardMagicTrick,1,0.0011828440301861797
findSingleClSol,1,0.0011828440301861797
getMatches,1,0.0011828440301861797
readRowAtIndex,1,0.0011828440301861797
generateCoin,1,0.0011828440301861797
readRowOfCards,1,0.0011828440301861797
sortDiner,1,0.0011828440301861797
nSec,1,0.0011828440301861797
SetBit,1,0.0011828440301861797
najveci,1,0.0011828440301861797
checktop,1,0.0011828440301861797
nextMaximumIndex,1,0.0011828440301861797
codejam2014A,1,0.0011828440301861797
eatTime,1,0.0011828440301861797
timeToBuildNFarm,1,0.0011828440301861797
parseToList,1,0.0011828440301861797
getPossibleNumbers,1,0.0011828440301861797
comparePossibleNumbers,1,0.0011828440301861797
base10to,1,0.0011828440301861797
readPancake,1,0.0011828440301861797
get_candidate,1,0.0011828440301861797
in_hull,1,0.0011828440301861797
convex_hull,1,0.0011828440301861797
same_count,1,0.0011828440301861797
_log2,1,0.0011828440301861797
s_to_qs,1,0.0011828440301861797
copy_actives,1,0.0011828440301861797
canWin,1,0.0011828440301861797
podeli,1,0.0011828440301861797
checkZero,1,0.0011828440301861797
breakPoint,1,0.0011828440301861797
minesweep,1,0.0011828440301861797
findBarber,1,0.0011828440301861797
get_points,1,0.0011828440301861797
lcmOfAll,1,0.0011828440301861797
nok,1,0.0011828440301861797
summa,1,0.0011828440301861797
lcmbarber,1,0.0011828440301861797
smanji,1,0.0011828440301861797
slow_one_count,1,0.0011828440301861797
equalElements,1,0.0011828440301861797
afisareVector,1,0.0011828440301861797
citaj,1,0.0011828440301861797
shuugouand,1,0.0011828440301861797
occurenceCompareArray,1,0.0011828440301861797
get_game_result,1,0.0011828440301861797
compArrays,1,0.0011828440301861797
lcm_find,1,0.0011828440301861797
which_barber,1,0.0011828440301861797
index_of_min,1,0.0011828440301861797
getlcm,1,0.0011828440301861797
proccess,1,0.0011828440301861797
get_gcd,1,0.0011828440301861797
getSetBit,1,0.0011828440301861797
getcard,1,0.0011828440301861797
initMonkey,1,0.0011828440301861797
checkG,1,0.0011828440301861797
prepare_k,1,0.0011828440301861797
INSERT,1,0.0011828440301861797
rout,1,0.0011828440301861797
countBananas,1,0.0011828440301861797
breakfast,1,0.0011828440301861797
Choose,1,0.0011828440301861797
computeResult,1,0.0011828440301861797
comparedouble,1,0.0011828440301861797
prefix,1,0.0011828440301861797
getvalue,1,0.0011828440301861797
isInArray,1,0.0011828440301861797
findPattern,1,0.0011828440301861797
overlapping,1,0.0011828440301861797
minFlip,1,0.0011828440301861797
allPositive,1,0.0011828440301861797
count_letter,1,0.0011828440301861797
caser,1,0.0011828440301861797
copyOperations,1,0.0011828440301861797
covered,1,0.0011828440301861797
carryTheOne,1,0.0011828440301861797
tryAllStrings,1,0.0011828440301861797
entrada,1,0.0011828440301861797
nbase,1,0.0011828440301861797
gen_possible,1,0.0011828440301861797
fb,1,0.0011828440301861797
purchasable,1,0.0011828440301861797
createList,1,0.0011828440301861797
predaverage,1,0.0011828440301861797
predictmatch,1,0.0011828440301861797
mark_one,1,0.0011828440301861797
predictmax,1,0.0011828440301861797
canbetyped,1,0.0011828440301861797
neighborVisit,1,0.0011828440301861797
computeTheValues,1,0.0011828440301861797
dw_points,1,0.0011828440301861797
w_points,1,0.0011828440301861797
get_avail,1,0.0011828440301861797
copybuf,1,0.0011828440301861797
time2farm,1,0.0011828440301861797
teste,1,0.0011828440301861797
getAnswersArray,1,0.0011828440301861797
setOperationsToZero,1,0.0011828440301861797
executeOp,1,0.0011828440301861797
imprimeop,1,0.0011828440301861797
calculatetime2,1,0.0011828440301861797
solve_problem_i,1,0.0011828440301861797
ConvNumToDec,1,0.0011828440301861797
ConvDecToBin,1,0.0011828440301861797
maxMush1,1,0.0011828440301861797
allZero,1,0.0011828440301861797
solvetrick,1,0.0011828440301861797
rstrip,1,0.0011828440301861797
use,1,0.0011828440301861797
getend,1,0.0011828440301861797
getstart,1,0.0011828440301861797
time_search,1,0.0011828440301861797
check_trick,1,0.0011828440301861797
chkvizN,1,0.0011828440301861797
maxElem,1,0.0011828440301861797
maxInt,1,0.0011828440301861797
takeSpecial,1,0.0011828440301861797
gcdfun,1,0.0011828440301861797
notSolved,1,0.0011828440301861797
dinner,1,0.0011828440301861797
calculatetime1,1,0.0011828440301861797
solve_problem_j,1,0.0011828440301861797
isSubsetSum,1,0.0011828440301861797
maxMush2,1,0.0011828440301861797
popcnt,1,0.0011828440301861797
minFlips,1,0.0011828440301861797
guardadoCadena,1,0.0011828440301861797
gethitcount,1,0.0011828440301861797
contarCoincidencias,1,0.0011828440301861797
draw_mine,1,0.0011828440301861797
drawn,1,0.0011828440301861797
prec,1,0.0011828440301861797
rec2,1,0.0011828440301861797
kmp_matcher,1,0.0011828440301861797
compute_prefix,1,0.0011828440301861797
pow_ui,1,0.0011828440301861797
recs,1,0.0011828440301861797
chkvvv,1,0.0011828440301861797
cutting_num,1,0.0011828440301861797
listlcm,1,0.0011828440301861797
nextminemap,1,0.0011828440301861797
solve_problem_k,1,0.0011828440301861797
todo,1,0.0011828440301861797
addMine,1,0.0011828440301861797
cleanUp,1,0.0011828440301861797
testprintf,1,0.0011828440301861797
retrieveData,1,0.0011828440301861797
triCrois,1,0.0011828440301861797
triDec,1,0.0011828440301861797
a_dijkstra_calc_print,1,0.0011828440301861797
a_calc_n_friends,1,0.0011828440301861797
DEBUG,1,0.0011828440301861797
Deceitful,1,0.0011828440301861797
findSolutions,1,0.0011828440301861797
addToCards,1,0.0011828440301861797
reduce_to,1,0.0011828440301861797
totalSplitAmount,1,0.0011828440301861797
checkforI,1,0.0011828440301861797
putMines,1,0.0011828440301861797
is_pow10,1,0.0011828440301861797
puis,1,0.0011828440301861797
latter_0,1,0.0011828440301861797
search_on_mtx,1,0.0011828440301861797
need_rev,1,0.0011828440301861797
reve,1,0.0011828440301861797
leng,1,0.0011828440301861797
mainX,1,0.0011828440301861797
testCard,1,0.0011828440301861797
a_dijkstra_combination,1,0.0011828440301861797
initQuat,1,0.0011828440301861797
unsign,1,0.0011828440301861797
checkforK,1,0.0011828440301861797
diff_ms,1,0.0011828440301861797
calcularMaximos,1,0.0011828440301861797
f1init,1,0.0011828440301861797
checkSheepDigits,1,0.0011828440301861797
char_to_enum,1,0.0011828440301861797
getMinimumTime,1,0.0011828440301861797
getMinimumTimeFor,1,0.0011828440301861797
checkSheep,1,0.0011828440301861797
check0,1,0.0011828440301861797
getMinMaxIndexFrom,1,0.0011828440301861797
panc,1,0.0011828440301861797
countPpl,1,0.0011828440301861797
countOccurences,1,0.0011828440301861797
get_next_check,1,0.0011828440301861797
mtx,1,0.0011828440301861797
countArrayLength,1,0.0011828440301861797
quat,1,0.0011828440301861797
findKPlay,1,0.0011828440301861797
PrintPattern,1,0.0011828440301861797
makeone,1,0.0011828440301861797
maketwo,1,0.0011828440301861797
fatora,1,0.0011828440301861797
findTime,1,0.0011828440301861797
printfirst,1,0.0011828440301861797
divided,1,0.0011828440301861797
max_c,1,0.0011828440301861797
max_r,1,0.0011828440301861797
printnext,1,0.0011828440301861797
omino_winner,1,0.0011828440301861797
normalWar,1,0.0011828440301861797
checkMatch,1,0.0011828440301861797
getUnhappy,1,0.0011828440301861797
ceil,1,0.0011828440301861797
decietfulWar,1,0.0011828440301861797
qmul,1,0.0011828440301861797
try_to_mine_positions,1,0.0011828440301861797
additional_impossibility_check,1,0.0011828440301861797
check_neighbors,1,0.0011828440301861797
